0,1,2,3,4,5
-1.2981903247727622,1.173109478159469,-0.5417249461205307,0.3996125360494547,0.34548645883882,3.2295809010595637
1.508030375755328,-1.319886177040329,-0.8789385225124944,2.603362587163936,0.3792896781318349,-0.945477198576295
-1.4551803773487593,1.3911427165903252,-1.9426501362534334,1.131840184689093,-1.5622374909362333,-1.7149712219752964
1.6130706592654993,0.004329751579651247,0.9387346207905402,0.40092297438310204,0.24314875586301196,0.2705714207919635
0.0825723934056413,-0.5992457498615907,-1.1403374657306005,-0.2330829553830907,-0.15332479114089723,0.8862336430097645
0.14128621855572554,-2.249787994126001,-0.40612818708584636,0.35669676919291304,0.1919802028518091,0.4396052780208952
-1.0691240985939905,-0.362883557885805,-1.1738989910815272,1.1567668099700517,-1.981922564708637,1.1191455003510884
0.004605141902786595,0.016815728801911383,1.7703307869245168,-2.086647589454449,-0.932763778817952,-0.1426548837800014
1.6637351341382447,-3.123064083505118,-0.4424341795757516,0.05376439136194489,-1.0233472486599715,-1.3197567011890996
1.373750186565888,1.291637855964558,0.7111513080243747,1.579450174572728,-1.1016858926620952,-0.9163517305976236
0.14865680521274122,-1.5339084335014501,1.1260097501007682,0.16649211730042207,0.8745907655694826,1.0345724593932442
-1.183067126789351,-0.1446640670228332,1.552940627029886,0.1324786222344064,-0.6485469070434932,0.5132938187536795
0.02538749036142445,-1.2197229110277994,0.16135059628319717,-0.44853452122807846,0.5392443794848728,1.3385847590106918
1.5282909576390582,-0.9936853055076135,0.7100870156667399,0.3865163194760008,0.47237176764341204,-0.9567545508874696
1.669367080378448,1.5067524125919636,0.2743450071273197,-1.1202382211196615,-0.7220585882340703,0.6056192700193189
-0.13380849197156247,0.4752865576460318,-1.1128249491294906,-1.764787621862417,-0.5397873638872233,-2.029108789679269
-0.07195141786305277,-0.08701757486665508,1.1063165335889702,-0.7381150458746134,-1.7659284623996063,-1.6621220934341503
-0.4400746077486977,-0.8809183851094395,1.875231275778538,-0.7211088462628529,0.5554274994757963,-1.7108947600494084
-0.32615058677167647,-0.27004547761480463,-1.252897209420064,-1.0354677089493165,2.474693808472547,-0.3933543730098902
-1.7732492812261775,1.3810477609718663,-0.726902044982717,0.8668673016970748,0.08912932035074095,-2.4312125425251985
1.5123476253247197,-0.2382058308467462,-0.1300145603072778,-0.355221136058845,-1.2666702125450093,0.18682646520177443
0.01584888380358978,-1.2515080458997432,0.7665761185163893,0.7000341730418929,0.2482508928851448,0.7201157313515962
-1.3515364554249274,0.5957873564657371,1.5958299234953168,0.5710466434642923,-0.47240659426079407,1.1429423488013504
1.2093177739490983,0.0753261408686705,0.12936698680433165,0.18290532456010758,0.7343538829257433,-1.9640340772790108
-0.003734501538573306,-1.0850535327127309,-1.9487299439345818,-0.7967515238759598,-0.17695671035966448,-0.988862798381975
-0.005082536603012008,0.33332798036227573,-1.921088751453135,-0.5444062365694332,-0.773630235775778,-0.3244476129434285
0.057420942936972245,1.2522169615221317,-1.4183778591442375,-2.2080278315774775,0.14434714568362447,-0.2548672195314553
1.2360341847480902,-0.4456860324944146,1.3430231103426047,1.4554350409414696,0.19544930750225864,-1.6417621003239204
1.904839070940062,-0.8062303353304116,-0.08808384854598941,-1.3715533269938873,-1.7317462085809174,0.6869663224429966
1.4184640752894175,0.2591016315648615,-1.003925228081248,1.628214223619638,1.4017556890872869,-0.26272466975637654
1.6767162085928133,0.4193325093320338,1.4766744771995444,0.45868042107322005,-0.4779328641635483,1.4988875710112268
-1.5704264435260589,0.5729874387612219,-1.2916923806432936,1.5658762388788616,0.15130252657327362,-1.6383665062126813
-1.2113248103267358,-1.3345413219490454,-0.15949009454089963,-0.29387979099540945,-1.8815505420982332,-0.2847261334708133
1.6566178190649783,0.7335515347753621,-1.0829543418254046,-1.0610180089279608,0.005010633966030005,1.8310713913091365
1.3291726908169192,2.110596285534771,-1.5621901683182133,-1.1382797675327694,1.3732374080273246,0.09723544967299264
0.11240015795301055,-1.1426487683841053,0.5704672054312315,-0.6915083907772901,-0.12806795998152048,0.5711603184975926
-1.299818189701026,-2.1441407734189477,-0.565943735575517,1.3297484822010572,0.27577641595596447,-0.7913088292997357
-1.204691347150084,-1.363155376777871,-0.08428384116694991,-2.0126825798786347,-1.296897688731881,0.06961814228516382
1.412906340262261,-0.997751520235569,-0.9468486524936973,1.8846526598068063,-0.3221084766348922,-1.7465555450879868
-1.525681585191586,-2.0475195983940506,0.5493921710402957,-0.5751354095758211,-0.34862920241793366,-1.2594343512693549
